,node,n,treat,type_tr,type_no_tr
699,1430,2,No_PrEP,large,large
700,1373,5,PrEP,large,large
701,1447,1,No_PrEP,large,large
702,1878,1,No_PrEP,large,large
703,1634,13,PrEP,large,large
704,474,5,PrEP,large,large
705,392,1,No_PrEP,large,large
706,169,1,No_PrEP,large,large
707,118,1,No_PrEP,large,large
708,1419,1,No_PrEP,large,large
709,384,3,No_PrEP,large,large
710,1772,3,No_PrEP,large,large
711,1297,4,PrEP,large,large
712,442,8,PrEP,large,large
713,2459,1,No_PrEP,large,large
714,784,10,PrEP,large,large
715,2732,3,PrEP,small,small
716,2168,1,No_PrEP,small,small
717,750,12,PrEP,large,large
718,238,7,PrEP,large,large
719,181,6,PrEP,large,large
720,159,1,No_PrEP,large,large
721,1063,3,No_PrEP,large,large
722,653,3,PrEP,large,large
723,865,8,PrEP,large,large
724,302,7,PrEP,large,large
725,2201,9,PrEP,large,large
726,909,2,No_PrEP,large,large
727,2052,1,No_PrEP,large,large
728,1745,6,PrEP,large,large
729,2306,5,No_PrEP,large,large
730,1289,1,No_PrEP,large,large
731,223,1,No_PrEP,large,large
732,18,2,No_PrEP,large,large
733,1175,3,No_PrEP,large,large
734,758,1,No_PrEP,large,large
735,1195,10,PrEP,large,large
736,1481,10,PrEP,large,large
737,454,1,No_PrEP,large,large
738,289,1,No_PrEP,large,large
739,1304,4,No_PrEP,large,large
740,2542,3,No_PrEP,large,large
741,52,1,No_PrEP,large,large
742,1311,1,No_PrEP,large,large
743,226,1,No_PrEP,large,large
744,409,1,No_PrEP,large,large
745,2109,1,No_PrEP,large,large
746,336,1,No_PrEP,large,large
747,109,7,PrEP,large,large
748,1462,2,No_PrEP,large,large
749,2555,1,No_PrEP,large,large
750,206,6,PrEP,large,large
751,526,1,No_PrEP,large,large
752,933,6,PrEP,large,large
753,1149,6,PrEP,large,large
754,1616,6,PrEP,large,large
755,2066,3,No_PrEP,large,large
756,1988,2,PrEP,large,large
757,25,2,No_PrEP,large,large
758,2093,3,No_PrEP,large,large
759,1310,7,No_PrEP,large,large
760,2616,4,PrEP,large,large
761,2478,1,No_PrEP,large,large
762,1365,2,No_PrEP,large,large
763,179,2,No_PrEP,large,large
764,509,1,No_PrEP,large,large
765,104,1,No_PrEP,large,large
766,2265,1,No_PrEP,large,large
767,626,1,No_PrEP,large,large
768,374,2,No_PrEP,large,large
769,1863,1,No_PrEP,large,large
770,147,12,PrEP,large,large
771,677,3,No_PrEP,large,large
772,1130,6,PrEP,large,large
773,868,3,No_PrEP,large,large
774,1729,8,PrEP,large,large
775,2442,4,PrEP,large,large
776,1546,6,PrEP,large,large
777,773,1,No_PrEP,large,large
778,396,1,No_PrEP,large,large
779,1718,3,No_PrEP,large,large
780,959,2,No_PrEP,large,large
781,428,2,No_PrEP,small,large
782,2041,2,No_PrEP,large,large
783,514,8,PrEP,large,large
784,651,2,No_PrEP,large,large
785,2350,1,No_PrEP,large,large
786,1355,2,No_PrEP,large,large
787,379,12,PrEP,large,large
788,1285,9,PrEP,large,large
789,410,8,PrEP,large,large
790,231,4,No_PrEP,large,large
791,2466,3,No_PrEP,large,large
792,873,1,No_PrEP,large,large
793,2573,1,No_PrEP,large,large
794,521,1,No_PrEP,large,large
795,128,1,No_PrEP,large,large
796,1642,2,No_PrEP,large,large
797,1088,1,No_PrEP,large,large
798,970,8,PrEP,large,large
799,1318,9,PrEP,large,large
800,1959,1,No_PrEP,large,large
801,280,1,No_PrEP,large,large
802,1000,2,No_PrEP,large,large
803,1439,7,PrEP,large,large
804,2098,3,No_PrEP,large,large
805,108,9,PrEP,large,large
806,2226,1,No_PrEP,large,large
807,1152,7,PrEP,large,large
808,1662,1,No_PrEP,large,large
809,1294,1,No_PrEP,large,large
810,1249,13,PrEP,large,large
811,1757,9,PrEP,large,large
812,1186,2,No_PrEP,large,large
813,490,9,PrEP,large,large
814,117,1,No_PrEP,large,large
815,1392,9,PrEP,large,large
816,643,1,No_PrEP,large,large
817,2547,1,No_PrEP,small,small
818,788,2,No_PrEP,large,large
819,1978,3,PrEP,large,large
820,2617,2,No_PrEP,large,large
821,1709,1,No_PrEP,large,large
822,343,1,No_PrEP,large,large
823,165,1,No_PrEP,large,large
824,1944,1,No_PrEP,large,large
825,1031,1,No_PrEP,large,large
826,282,1,No_PrEP,large,large
827,90,2,No_PrEP,large,large
828,1261,2,No_PrEP,large,large
829,727,3,No_PrEP,large,large
830,755,14,PrEP,large,large
831,69,2,No_PrEP,large,large
832,1011,3,No_PrEP,large,large
833,160,17,PrEP,large,large
834,979,5,No_PrEP,large,large
835,618,7,PrEP,large,large
836,76,9,PrEP,large,large
837,395,2,No_PrEP,large,large
838,1348,7,PrEP,large,large
839,293,9,PrEP,large,large
840,566,4,No_PrEP,large,large
841,927,10,PrEP,large,large
842,1007,5,No_PrEP,large,large
843,122,8,PrEP,large,large
844,1423,10,PrEP,large,large
845,965,2,No_PrEP,large,large
846,1406,1,No_PrEP,large,large
847,2559,2,No_PrEP,large,large
848,371,1,No_PrEP,large,large
849,301,2,No_PrEP,large,large
850,2604,6,PrEP,large,large
851,361,3,No_PrEP,large,large
852,208,2,No_PrEP,large,large
853,779,3,No_PrEP,large,large
854,676,10,PrEP,large,large
855,1989,1,No_PrEP,large,large
856,337,2,No_PrEP,large,large
857,2499,1,No_PrEP,large,large
858,1459,1,No_PrEP,large,large
859,1834,9,PrEP,large,large
860,658,3,No_PrEP,large,large
861,606,9,PrEP,large,large
862,1295,1,No_PrEP,large,large
863,250,1,No_PrEP,large,large
864,16,5,PrEP,large,large
865,4,4,No_PrEP,large,large
866,296,2,No_PrEP,large,large
867,1129,2,No_PrEP,large,large
868,499,3,No_PrEP,large,large
869,2474,3,No_PrEP,large,large
870,886,1,No_PrEP,large,large
871,941,1,No_PrEP,large,large
872,219,4,No_PrEP,large,large
873,1514,1,No_PrEP,large,large
874,176,8,PrEP,large,large
875,2475,3,PrEP,large,large
876,839,2,No_PrEP,large,large
877,196,1,No_PrEP,large,large
878,1065,6,PrEP,large,large
879,1230,1,No_PrEP,large,large
880,187,2,No_PrEP,large,large
881,990,2,No_PrEP,large,large
882,2389,1,No_PrEP,large,large
883,168,5,PrEP,large,large
884,631,1,No_PrEP,large,large
885,1572,8,PrEP,large,large
886,2202,5,PrEP,large,large
887,430,2,No_PrEP,large,large
888,1210,7,PrEP,large,large
889,346,12,PrEP,large,large
890,100,11,PrEP,large,large
891,1194,8,PrEP,large,large
892,468,3,No_PrEP,large,large
893,319,2,No_PrEP,large,large
894,573,1,No_PrEP,large,large
895,1847,2,No_PrEP,large,large
896,947,1,No_PrEP,large,large
897,484,2,No_PrEP,large,large
898,1576,2,No_PrEP,large,large
899,1842,7,PrEP,large,large
900,1560,4,PrEP,large,large
901,906,1,No_PrEP,large,large
902,312,1,No_PrEP,large,large
903,1368,1,No_PrEP,large,large
904,781,2,No_PrEP,large,large
905,212,4,PrEP,large,large
906,1002,2,No_PrEP,large,large
907,693,1,No_PrEP,large,large
908,558,9,PrEP,large,large
909,1333,6,PrEP,large,large
910,332,4,PrEP,large,large
911,1361,12,PrEP,large,large
912,1463,9,PrEP,large,large
913,732,9,PrEP,large,large
914,964,2,No_PrEP,large,large
915,1568,2,No_PrEP,large,large
916,1168,4,No_PrEP,large,large
917,2610,2,No_PrEP,large,large
918,217,1,No_PrEP,large,large
919,1877,9,PrEP,large,large
920,896,8,PrEP,large,large
921,2250,1,No_PrEP,large,large
922,1968,5,PrEP,large,large
923,375,8,PrEP,large,large
924,1631,1,No_PrEP,large,large
925,2056,10,PrEP,large,large
926,812,1,No_PrEP,large,large
927,2064,3,No_PrEP,large,large
928,140,4,No_PrEP,large,large
929,827,8,PrEP,large,large
930,1317,3,PrEP,large,large
931,438,3,No_PrEP,large,large
932,2067,2,No_PrEP,large,large
933,469,5,PrEP,large,large
934,539,4,No_PrEP,large,large
935,922,4,No_PrEP,large,large
936,2425,2,No_PrEP,large,large
937,1413,1,No_PrEP,large,large
938,83,2,No_PrEP,large,large
939,919,1,No_PrEP,large,large
940,1679,1,No_PrEP,large,large
941,2326,1,No_PrEP,small,small
942,141,4,No_PrEP,large,large
943,851,3,No_PrEP,large,large
944,1259,8,PrEP,large,large
945,3,1,No_PrEP,large,large
946,216,2,No_PrEP,large,large
947,1661,4,PrEP,large,large
948,106,3,No_PrEP,large,large
949,1079,1,No_PrEP,large,large
950,562,1,No_PrEP,large,large
951,1960,2,No_PrEP,large,large
952,824,1,No_PrEP,large,large
953,661,8,PrEP,large,large
954,791,1,No_PrEP,large,large
955,1848,1,No_PrEP,large,large
956,1030,14,PrEP,large,large
957,2215,1,No_PrEP,large,large
958,207,1,No_PrEP,large,large
959,546,2,No_PrEP,large,large
960,1335,1,No_PrEP,large,large
961,1173,3,No_PrEP,large,large
962,1022,3,No_PrEP,large,large
963,387,1,No_PrEP,large,large
964,93,2,No_PrEP,large,large
965,170,13,PrEP,large,large
966,2907,2,No_PrEP,large,large
967,1739,1,No_PrEP,large,large
968,867,7,No_PrEP,large,large
969,2354,2,No_PrEP,large,large
970,294,6,PrEP,large,large
971,712,2,No_PrEP,large,large
972,1220,3,No_PrEP,large,large
973,1991,8,PrEP,large,large
974,1192,17,PrEP,large,large
975,838,2,No_PrEP,large,large
976,2188,5,PrEP,large,large
977,1750,9,PrEP,large,large
978,1240,1,No_PrEP,large,large
979,1278,2,No_PrEP,large,large
980,358,1,No_PrEP,large,large
981,2167,2,No_PrEP,small,small
982,126,1,No_PrEP,large,large
983,2043,1,No_PrEP,large,large
984,1726,1,No_PrEP,large,large
985,1086,1,No_PrEP,large,large
986,1068,4,No_PrEP,large,large
987,1985,1,No_PrEP,large,large
988,624,5,PrEP,large,large
989,520,2,No_PrEP,large,large
990,2005,4,No_PrEP,large,large
991,1495,5,PrEP,large,large
992,2672,1,No_PrEP,large,large
993,604,9,PrEP,large,large
994,1957,2,No_PrEP,large,large
995,1203,1,No_PrEP,large,large
996,895,1,No_PrEP,large,large
997,1526,1,No_PrEP,large,large
998,607,5,PrEP,large,large
999,1082,3,No_PrEP,large,large
1000,154,1,No_PrEP,large,large
1001,2644,2,No_PrEP,large,large
1002,860,6,PrEP,large,large
1003,1884,3,PrEP,large,large
1004,478,1,No_PrEP,large,large
1005,1350,2,No_PrEP,large,large
1006,862,3,PrEP,large,large
1007,847,7,PrEP,large,large
1008,1779,1,No_PrEP,large,large
1009,2219,4,No_PrEP,large,large
1010,2828,1,No_PrEP,small,small
1011,1956,2,No_PrEP,large,large
1012,1997,1,No_PrEP,large,large
1013,402,9,PrEP,large,large
1014,1476,2,No_PrEP,large,large
1015,1517,1,No_PrEP,large,large
1016,1821,2,No_PrEP,large,large
1017,1062,2,No_PrEP,large,large
1018,1622,1,No_PrEP,large,large
1019,486,1,No_PrEP,large,large
1020,1851,1,No_PrEP,large,large
1021,680,1,No_PrEP,large,large
1022,1839,2,No_PrEP,large,large
1023,1497,3,No_PrEP,large,large
1024,1693,1,No_PrEP,large,large
1025,1986,2,No_PrEP,large,large
1026,1366,3,No_PrEP,large,large
1027,1975,4,PrEP,large,large
1028,900,1,No_PrEP,large,large
1029,1268,2,No_PrEP,large,large
1030,243,13,PrEP,large,large
1031,1751,5,PrEP,large,large
1032,477,4,No_PrEP,large,large
1033,997,1,No_PrEP,large,large
1034,2256,7,PrEP,large,large
1035,2571,5,No_PrEP,large,large
1036,1543,1,No_PrEP,large,large
1037,888,3,No_PrEP,large,large
1038,1204,5,PrEP,large,large
1039,1917,1,No_PrEP,large,large
1040,2820,2,No_PrEP,large,large
1041,1886,5,PrEP,large,large
1042,75,2,No_PrEP,large,large
1043,1095,2,No_PrEP,large,large
1044,317,1,No_PrEP,large,large
1045,1638,1,No_PrEP,small,small
1046,786,1,No_PrEP,large,large
1047,2121,6,PrEP,large,large
1048,1678,1,No_PrEP,large,large
1049,184,2,No_PrEP,large,large
1050,639,2,No_PrEP,large,large
1051,1080,1,No_PrEP,large,large
1052,2490,1,No_PrEP,large,large
1053,528,2,No_PrEP,large,large
1054,1620,4,No_PrEP,large,large
1055,2198,9,PrEP,large,large
1056,2133,2,No_PrEP,large,large
1057,1977,2,No_PrEP,large,large
1058,306,1,No_PrEP,large,large
1059,53,4,No_PrEP,large,large
1060,2327,4,PrEP,small,large
1061,1059,1,No_PrEP,large,large
1062,456,3,No_PrEP,large,large
1063,467,1,No_PrEP,large,large
1064,1995,2,No_PrEP,large,large
1065,560,1,No_PrEP,large,large
1066,980,1,No_PrEP,large,large
1067,1971,1,No_PrEP,large,large
1068,143,10,PrEP,large,large
1069,405,6,PrEP,large,large
1070,2346,8,PrEP,large,large
1071,1885,6,PrEP,large,large
1072,321,2,No_PrEP,large,large
1073,2364,1,No_PrEP,large,large
1074,719,3,No_PrEP,large,large
1075,1774,1,No_PrEP,large,large
1076,2810,1,No_PrEP,large,large
1077,2053,4,PrEP,large,large
1078,596,1,No_PrEP,large,large
1079,1552,4,PrEP,large,large
1080,737,9,PrEP,large,large
1081,2444,1,No_PrEP,large,large
1082,1233,12,PrEP,large,large
1083,1805,3,No_PrEP,large,large
1084,856,2,No_PrEP,large,large
1085,830,5,No_PrEP,large,large
1086,1933,1,No_PrEP,large,large
1087,1490,1,No_PrEP,large,large
1088,1722,1,No_PrEP,large,large
1089,646,3,No_PrEP,large,large
1090,1075,4,No_PrEP,large,large
1091,485,9,PrEP,large,large
1092,1701,4,PrEP,large,large
1093,2143,3,PrEP,small,large
1094,1948,8,PrEP,large,large
1095,2473,4,PrEP,large,large
1096,2566,1,No_PrEP,large,large
1097,1017,2,No_PrEP,large,large
1098,517,1,No_PrEP,large,large
1099,804,2,No_PrEP,large,large
1100,982,7,PrEP,large,large
1101,1342,5,PrEP,large,large
1102,494,4,No_PrEP,large,large
1103,77,10,PrEP,large,large
1104,610,8,PrEP,large,large
1105,194,8,PrEP,large,large
1106,2700,2,No_PrEP,small,small
1107,1151,7,PrEP,large,large
1108,2955,3,No_PrEP,small,small
1109,826,6,No_PrEP,large,large
1110,1832,7,PrEP,large,large
1111,1955,2,No_PrEP,large,large
1112,1066,2,No_PrEP,large,large
1113,1792,3,No_PrEP,large,large
1114,647,1,No_PrEP,large,large
1115,983,1,No_PrEP,large,large
1116,251,1,No_PrEP,large,large
1117,863,7,PrEP,large,large
1118,2448,1,No_PrEP,large,large
1119,1117,3,PrEP,large,large
1120,2560,1,No_PrEP,large,large
1121,1202,1,No_PrEP,large,large
1122,1800,1,No_PrEP,large,large
1123,1683,5,No_PrEP,large,large
1124,2034,5,PrEP,large,large
1125,1179,6,PrEP,large,large
1126,2433,3,No_PrEP,large,large
1127,2754,3,No_PrEP,large,large
1128,877,1,No_PrEP,large,large
1129,1025,3,No_PrEP,large,large
1130,261,3,No_PrEP,large,large
1131,2062,3,No_PrEP,large,large
1132,2310,7,PrEP,large,large
1133,2343,3,No_PrEP,large,large
1134,2697,1,No_PrEP,large,large
1135,1769,1,PrEP,small,small
1136,2059,3,PrEP,small,large
1137,315,6,PrEP,large,large
1138,74,1,No_PrEP,large,large
1139,309,7,PrEP,large,large
1140,590,1,No_PrEP,large,large
1141,1006,1,No_PrEP,large,large
1142,1028,7,PrEP,large,large
1143,2708,1,No_PrEP,small,small
1144,1460,1,No_PrEP,large,large
1145,2440,1,No_PrEP,large,large
1146,1924,4,No_PrEP,large,large
1147,295,7,PrEP,large,large
1148,670,4,PrEP,small,large
1149,28,2,No_PrEP,large,large
1150,1140,7,PrEP,large,large
1151,496,1,No_PrEP,large,large
1152,2286,1,No_PrEP,large,large
1153,2044,1,No_PrEP,large,large
1154,2567,2,No_PrEP,large,large
1155,1775,1,No_PrEP,large,large
1156,2679,2,No_PrEP,large,large
1157,1008,2,No_PrEP,large,large
1158,2680,1,No_PrEP,large,large
1159,2145,2,No_PrEP,large,large
1160,204,1,No_PrEP,large,large
1161,2291,3,No_PrEP,large,large
1162,706,2,No_PrEP,large,large
1163,747,8,PrEP,large,large
1164,101,1,No_PrEP,large,large
1165,2406,1,No_PrEP,large,large
1166,1596,2,No_PrEP,large,large
1167,382,1,No_PrEP,large,large
1168,575,3,No_PrEP,large,large
1169,2029,8,PrEP,large,large
1170,811,1,PrEP,large,large
1171,12,2,No_PrEP,large,large
1172,1992,2,No_PrEP,large,large
1173,1160,1,No_PrEP,large,large
1174,945,11,PrEP,large,large
1175,1669,1,No_PrEP,large,large
1176,568,1,No_PrEP,large,large
1177,2312,4,PrEP,large,large
1178,1401,2,No_PrEP,large,large
1179,2274,1,No_PrEP,large,large
1180,203,7,PrEP,large,large
1181,1142,4,No_PrEP,large,large
1182,1437,6,PrEP,large,large
1183,1637,2,No_PrEP,large,large
1184,1461,1,No_PrEP,large,large
1185,32,1,No_PrEP,large,large
1186,1804,10,PrEP,large,large
1187,2695,3,No_PrEP,large,large
1188,1150,1,No_PrEP,large,large
1189,173,1,No_PrEP,large,large
1190,1614,11,PrEP,large,large
1191,642,9,PrEP,large,large
1192,1010,1,No_PrEP,large,large
1193,1898,3,No_PrEP,large,large
1194,674,1,No_PrEP,large,large
1195,113,2,No_PrEP,large,large
1196,350,8,PrEP,large,large
1197,2090,10,PrEP,large,large
1198,1216,1,No_PrEP,large,large
1199,1279,2,No_PrEP,large,large
1200,715,3,PrEP,large,large
1201,2224,2,No_PrEP,large,large
1202,2042,1,No_PrEP,large,large
1203,1197,1,No_PrEP,large,large
1204,244,3,No_PrEP,large,large
1205,1532,2,No_PrEP,large,large
1206,2421,1,No_PrEP,large,large
1207,425,3,No_PrEP,large,large
1208,1371,1,No_PrEP,large,large
1209,2025,1,No_PrEP,large,large
1210,967,10,PrEP,large,large
1211,17,1,No_PrEP,large,large
1212,635,1,No_PrEP,large,large
1213,1525,11,PrEP,large,large
1214,1313,1,No_PrEP,large,large
1215,134,10,PrEP,large,large
1216,1599,1,No_PrEP,large,large
1217,1765,1,No_PrEP,small,small
1218,145,6,No_PrEP,large,large
1219,2303,9,PrEP,large,large
1220,1248,1,No_PrEP,large,large
1221,13,1,PrEP,small,large
1222,815,5,No_PrEP,large,large
1223,2156,1,No_PrEP,large,large
1224,193,1,No_PrEP,large,large
1225,1887,2,No_PrEP,large,large
1226,2385,5,PrEP,large,large
1227,1918,1,No_PrEP,large,large
1228,926,1,No_PrEP,large,large
1229,523,1,No_PrEP,large,large
1230,2710,5,No_PrEP,large,large
1231,1768,3,No_PrEP,large,large
1232,266,3,No_PrEP,large,large
1233,613,3,PrEP,large,large
1234,577,5,PrEP,large,large
1235,1901,3,No_PrEP,large,large
1236,225,1,No_PrEP,large,large
1237,1154,1,No_PrEP,large,large
1238,67,1,No_PrEP,large,large
1239,316,2,No_PrEP,large,large
1240,95,5,PrEP,large,large
1241,2340,1,No_PrEP,small,small
1242,504,7,PrEP,large,large
1243,1916,2,No_PrEP,large,large
1244,460,1,No_PrEP,large,large
1245,2030,4,No_PrEP,large,large
1246,536,2,No_PrEP,large,large
1247,2045,2,No_PrEP,large,large
1248,2020,1,No_PrEP,large,large
1249,1880,4,PrEP,large,large
1250,2409,2,No_PrEP,large,large
1251,1891,4,No_PrEP,large,large
1252,1058,1,No_PrEP,large,large
1253,814,11,PrEP,large,large
1254,272,8,PrEP,large,large
1255,1811,1,No_PrEP,large,large
1256,1440,2,No_PrEP,large,large
1257,211,1,No_PrEP,large,large
1258,1050,1,No_PrEP,large,large
1259,1502,2,No_PrEP,small,small
1260,448,2,No_PrEP,large,large
1261,2055,9,PrEP,large,large
1262,1326,1,No_PrEP,large,large
1263,2049,1,No_PrEP,large,large
1264,436,7,PrEP,large,large
1265,1299,1,No_PrEP,large,large
1266,1395,11,PrEP,large,large
1267,60,1,No_PrEP,large,large
1268,821,7,PrEP,large,large
1269,1528,3,PrEP,large,large
1270,617,2,No_PrEP,large,large
1271,463,3,No_PrEP,large,large
1272,2537,2,No_PrEP,large,large
1273,26,1,No_PrEP,large,large
1274,110,3,No_PrEP,large,large
1275,902,2,No_PrEP,large,large
1276,1360,2,No_PrEP,large,large
1277,1828,6,No_PrEP,large,large
1278,2483,4,PrEP,small,large
1279,1973,1,No_PrEP,large,large
1280,2599,1,No_PrEP,large,large
1281,931,2,No_PrEP,large,large
1282,2512,1,No_PrEP,small,small
1283,434,3,No_PrEP,large,large
1284,2516,2,PrEP,large,large
1285,2723,3,No_PrEP,large,large
1286,389,1,No_PrEP,large,large
1287,1857,7,PrEP,large,large
1288,329,2,No_PrEP,large,large
1289,84,1,No_PrEP,large,large
1290,215,2,No_PrEP,large,large
1291,1123,11,PrEP,large,large
1292,1906,1,No_PrEP,large,large
1293,1931,1,No_PrEP,large,large
1294,1245,1,No_PrEP,large,large
1295,1665,5,PrEP,large,large
1296,1663,7,PrEP,large,large
1297,2508,1,No_PrEP,large,large
1298,2554,1,No_PrEP,large,large
1299,1484,10,PrEP,large,large
1300,2598,5,PrEP,small,large
1301,1648,3,No_PrEP,large,large
1302,901,7,PrEP,large,large
1303,557,1,No_PrEP,large,large
1304,809,2,PrEP,large,large
1305,2663,3,No_PrEP,large,large
1306,1232,6,PrEP,large,large
1307,2550,2,No_PrEP,large,large
1308,793,1,No_PrEP,large,large
1309,1862,10,PrEP,large,large
1310,2575,1,No_PrEP,large,large
1311,707,1,No_PrEP,large,large
1312,567,2,PrEP,small,large
1313,1537,1,No_PrEP,large,large
1314,1591,3,No_PrEP,large,large
1315,2544,2,No_PrEP,large,large
1316,1936,1,No_PrEP,large,large
1317,2199,3,No_PrEP,large,large
1318,1613,6,PrEP,small,large
1319,1343,1,No_PrEP,large,large
1320,1602,6,PrEP,large,large
1321,2471,3,No_PrEP,large,large
1322,2102,2,No_PrEP,large,large
1323,2216,2,No_PrEP,large,large
1324,1071,3,No_PrEP,large,large
1325,2892,1,No_PrEP,small,small
1326,2227,1,No_PrEP,large,large
1327,960,1,No_PrEP,large,large
1328,2467,6,PrEP,large,large
1329,1835,1,No_PrEP,large,large
1330,806,2,No_PrEP,large,large
1331,1972,1,No_PrEP,large,large
1332,831,2,No_PrEP,large,large
1333,1820,3,No_PrEP,large,large
1334,1389,4,No_PrEP,large,large
1335,2520,1,No_PrEP,large,large
1336,2533,1,No_PrEP,small,small
1337,1246,2,No_PrEP,large,large
1338,1426,8,PrEP,large,large
1339,1545,1,No_PrEP,large,large
1340,2105,8,PrEP,large,large
1341,1736,3,No_PrEP,large,large
1342,1927,2,No_PrEP,large,large
1343,1309,8,PrEP,large,large
1344,1436,1,No_PrEP,large,large
1345,1454,1,No_PrEP,large,large
1346,940,15,PrEP,large,large
1347,2636,2,No_PrEP,large,large
1348,1101,2,No_PrEP,large,large
1349,1609,1,No_PrEP,large,large
1350,746,1,No_PrEP,large,large
1351,2689,1,No_PrEP,large,large
1352,1941,1,No_PrEP,large,large
1353,2258,2,No_PrEP,large,large
1354,1205,6,PrEP,large,large
1355,1138,7,PrEP,large,large
1356,1019,9,PrEP,large,large
1357,61,1,No_PrEP,large,large
1358,324,1,No_PrEP,large,large
1359,972,3,PrEP,large,large
1360,1167,6,PrEP,large,large
1361,2556,1,No_PrEP,small,small
1362,320,1,No_PrEP,large,large
1363,1920,2,PrEP,small,large
1364,2024,4,No_PrEP,large,large
1365,1319,3,No_PrEP,large,large
1366,1903,1,No_PrEP,large,large
1367,1051,8,PrEP,large,large
1368,2335,2,No_PrEP,large,large
1369,481,3,No_PrEP,small,small
1370,1554,1,No_PrEP,large,large
1371,1899,1,No_PrEP,large,large
1372,817,3,No_PrEP,large,large
1373,341,13,PrEP,large,large
1374,1621,4,PrEP,large,large
1375,1717,1,No_PrEP,large,large
1376,1009,9,PrEP,large,large
1377,682,1,No_PrEP,large,large
1378,363,1,No_PrEP,large,large
1379,2895,2,No_PrEP,small,small
